,Unnamed: 0,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
62,62,62,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
63,63,63,10.0,70.0,20.0,0.064,70.39999999999999,5,699,1,295,0.5,69.89999999999999,0.1,29.5
64,64,64,10.0,70.0,20.0,0.064,70.19999999999999,3,699,1,297,0.3,69.89999999999999,0.1,29.7
65,65,65,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.8
66,66,66,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
67,67,67,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
68,68,68,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
69,69,69,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.8
70,70,70,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
71,71,71,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
72,72,72,10.0,70.0,20.0,0.064,70.39999999999999,4,700,0,296,0.4,70.0,0.0,29.6
73,73,73,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
74,74,74,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
75,75,75,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
76,76,76,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.8
77,77,77,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
78,78,78,10.0,70.0,20.0,0.064,70.19999999999999,3,699,1,297,0.3,69.89999999999999,0.1,29.7
79,79,79,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.8
80,80,80,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
81,81,81,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
82,82,82,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
83,83,83,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
84,84,84,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
85,85,85,10.0,70.0,20.0,0.064,70.6,6,700,0,294,0.6,70.0,0.0,29.4
